text_a,text_b,label,idx,predicted
國際賽事會場內應該可以持中華民國國旗,"」市議員陳本添希望台中以台北世大運為借鏡,2019東亞青年運動會將在台中舉行,在台灣地主國舉辦活動,將讓世界看到台灣,台中市議員不分藍綠,台中市運動局長王慶堂強調,將有2300多名來自台灣,議員:台灣要有骨氣市議會昨進行教育文化,王慶堂針對「2019台中東亞青年運動會籌備宣傳狀況與成效專案報告」,民眾為台灣選手加油天經地義,台灣要有骨氣,更是台灣首次舉辦奧運體系的國際運動賽會,將讓世界看到台灣市議",0.5,371,1
國際賽事會場內應該可以持中華民國國旗,"還可以從事國民外交,楊鍾鼎先前已多次陪同洪國展參賽,洪國展受訪時表示,代表外交部致詞的外交部非政府組織國際事務會執行長翁瑛敏對洪國展樂觀積極的人生態度表示肯定,透過參與國際賽事,對外國人認識台灣也有很大的幫助,洪國展不僅為國爭光,38歲的洪國展將赴美參加名列世界六大馬拉松之一的波士頓馬拉松,洪國展致詞時表示,當時受到很多外國朋友的鼓勵與加油,披上中華民國國旗,藉由參加國際馬拉松賽事,曾是洪國展老師",0.5,372,1
國際賽事會場內應該可以持中華民國國旗,"但是團員們相信在林義傑的帶領下,超馬好手林義傑：「他們也都是運動場上很好的選手,」林義傑：「沒有耶,雖然不是每個人都像林義傑有過挑戰極限的體驗,林義傑信心滿滿,橫越撒哈拉沙漠的超馬好手林義傑,林義傑對嚴苛的天候一點也不擔心",0.5,373,1
國際賽事會場內應該可以持中華民國國旗,"台灣錦標賽去年能成功舉辦的主因在於總獎金高,25日台灣錦標賽則是亞洲行程第3站,依序登場的是10月11日馬來西亞公開賽,19日韓亞銀行錦標賽,雅妮本周將參加日巡賽中總獎金第二高的日本公開賽,千萬別錯過10月25日登場的2012揚昇LPGA台灣錦標賽,在去年首度舉辦的台灣錦標賽就漂亮奪冠,前5場比賽就贏得3冠,我國名將涂阿玉曾在這項賽事中曾3度封后,日本美津濃菁英賽收尾,參賽選手優秀,台灣錦標賽榮譽",0.5,374,1
國際賽事會場內應該可以持中華民國國旗,"泰雅之聲的成員包括五峰,新竹縣泰雅學堂「泰雅之聲合唱團」,讓泰雅之聲順利摘金,覺得是泰雅祖靈加持與保佑,泰雅之聲團員有優質的音色,對於泰雅好聲音揚名國際",0.5,375,1
國際賽事會場內應該可以持中華民國國旗,"法國世界麵包大賽(2015年)：「台灣,台灣的麵包師傅很厲害,台灣人一步一腳印的信念,把台灣芋頭和東南亞的榴槤,回台後被連鎖咖啡延攬,三星蔥搭台灣香腸,」2015年代表台灣出征,也有不少師傅站上國際舞台,成了台灣之光",0.5,376,1
國際賽事會場內應該可以持中華民國國旗,"演唱WCG會歌時,哪裡看WCG世界電玩大賽官方網站http://www.wcg.com/6th/main.asp,台灣時間11/7將進行的賽事包括PC遊戲《世紀帝國3：亞洲王朝》,今年WCG在德國科隆舉行,WCG世界電玩大賽於德國時間11/5晚上6時(台灣時間11/6凌晨1時)舉行開幕儀式,發現WCG主辦單位在台灣代表旗上放入WCGLogo,總獎金達千萬台幣WCG全名為WorldCyberGame",0.5,377,1
國際賽事會場內應該可以持中華民國國旗,"但主辦單位並未明文規定選手不可自行披國旗上台領獎,中國隊連續三次在游泳池畔強行拿走我選手身上披掛的國旗,徐珮君╱連線報導】在泰國舉行的「二○○六年國際少年運動會」發生中國北京市代表隊強搶披在我方選手身上的中華民國國旗事件,金溥聰指摘對方：「難道暴力是你們唯一選擇嗎,最後一次工作人員將國旗遞交給選手時,高中選手共二十三人",0.5,378,2
國際賽事會場內應該可以持中華民國國旗,"台灣人亮國旗,曾有一個台灣留學生,他也直覺地拒絕我：「我台獨的,很熱血地訴說著他在美國觀賞台灣青少棒比賽為台灣加油的經歷,大部分西進的台灣人很自覺地知道,中華民國的國旗在每個台灣人心中,棒球被奉為台灣的國球",0.5,379,2
國際賽事會場內應該可以持中華民國國旗,"在比賽的會場上擺放10幾支三星新款INNOV8試用機讓民眾體驗,《DOTA》台灣代表隊ESM首戰對上強敵馬來西亞與越南,只有《VR快打5》選手曾瑞賢獲勝入前8強,5組選手有3組敗戰無緣晉級前8強,亞洲電玩賽最新戰況亞洲邀請賽開幕當晚(8日)發生韓打壓我國旗事件,我們瞥見三星攤位低調展示800萬畫素手機INNOV8,規格表頻段：GSM4頻/3.5G螢幕：2.8吋1670萬色相機：800萬畫素無線：W",0.5,380,1
國際賽事會場內應該可以持中華民國國旗,"機INNOV8,規格表頻段：GSM4頻/3.5G螢幕：2.8吋1670萬色相機：800萬畫素無線：Wi-Fi,INNOV8是系列中最頂級的機種,《VR快打5》我國選手曾瑞賢,順利晉級前8強,確定晉級前8強,無緣晉級前8強,攝影╱鄭敬儒三星INNOV8手機外觀設計在會場三星INNOV8列為《ASPHALT4》賽車遊戲指定專用機,同時間《FIFA08》吳建衡也敗陣給泰國與越南,33歲《VR快打5》曾瑞",0.5,380,1
國際賽事會場內應該可以持中華民國國旗,"中職昨公布中職聯軍27人名單,中信兄弟7人居次,今年轉戰中信的捕手鄭達鴻與獅隊老將高志綱都未獲選,」昨天也公布中職聯軍球衣的胸口繡上大大的「ChineseTaipei」字樣,總教練洪一中說：「各位置都有很多遺珠,中職會長吳志揚說：「我們首選當然想要用Taiwan,不過這次中職日職對抗賽日本隊腳程很快,」中信精神領袖彭政閔,中職日職對抗賽【賴德剛╱台北報導】2016中職日職對抗賽將於3月5日及6日在",0.5,381,1
國際賽事會場內應該可以持中華民國國旗,"我國選手Marty配合音樂,5國分店選手同聚秀出拿手絕活,3個酒瓶在手中飛甩,日本選手KeisukeGoto用臉接住酒瓶（右圖）也引起如雷掌聲",0.5,382,1
國際賽事會場內應該可以持中華民國國旗,"台灣鐵人一哥謝昇諺,挑戰世界高難度「倫敦到巴黎跨海鐵人三項賽」,陳天熙6人組成的「TeamTaiwan」隊,但TeamTaiwan依然完成這場鐵人戰役,歷時43小時58分TeamTaiwan成功完賽「倫敦到巴黎跨海鐵人三項賽(TheEnduromanArchtoArc)」,他們更以鐵人精神熱血號召,●支持「孩子的書屋」運動專案：Facebook粉絲團專頁：公益鐵人勇闖世界為台東孩子的書屋募款加油團",0.5,383,1
國際賽事會場內應該可以持中華民國國旗,"要求林德福當個棒棒糖,質詢體育署長林德福時,立委吳思瑤今日在立法院教育文化委員會質詢體育署長林德福,林德福最後回應說：「國旗可以」,林德福回應,林德福原先回應表示,林德福回說",0.5,384,2
國際賽事會場內應該可以持中華民國國旗,"中華青少棒隊全體隊職員高興擁抱擊掌,由桃園縣新明國中選手組成的中華青少棒隊,全美觀眾不時可看見全場飄揚的青天白日滿地紅國旗,由世界少棒聯盟（LLB）主辦的2013年世界青少棒錦標賽冠軍總決賽,款宴中華青少棒隊隊職員及密州協助接待的愛國僑胞",0.5,385,1
國際賽事會場內應該可以持中華民國國旗,"澳洲人高興地揮舞台灣國旗,通過主席台時,勇奪五十餘面金牌成績亮眼〔記者洪臣宏／高縣報導〕台灣參加世界警政,讓世人知道台灣的存在,台灣由警政署副署長謝秀能領軍,台灣警政,台灣代表團在參加開幕式繞場時,台灣代表團囊括五十餘面金牌,讓台灣國旗在世界賽中飄揚",0.5,386,1
國際賽事會場內應該可以持中華民國國旗,"南屯區東興國小在義大利「史博登國際手球分齡賽」,「當中華民國國旗在球場飄揚,北屯區文昌國小參加比利時「依卡羅國際手球分齡賽」,羽球由后綜高中,羽球,大甲國中榮獲丹麥「喬陵蘭國際手球分齡賽」男生14歲組冠軍,龍井國小奪下斯洛伐尼亞「易魯拉國際手球分齡賽」男生11歲組季軍,南屯區大新國小更在瑞典的「哥特堡國際手球分齡賽」中勇奪女生11歲,豐原國中在「第四屆全球華人青少年國際羽球錦標賽」中合計拍出5金,",0.5,387,1
國際賽事會場內應該可以持中華民國國旗,"是因為『台灣』這兩個字,台灣跑者蔡駿輝抒發心情表示自己完成了人生不可思議的里程碑,「是台灣之光」,很多台灣跑者至今還興奮不已,」有台灣跑者說,參加今年東京馬拉松的台灣跑者,東京馬拉松讓很多台灣跑者感到有一天的激情,我以身為台灣人為榮,這次台灣民眾沒抽到可參加跑馬拉松者,興奮的台灣跑者還包括72歲的張清珍,穿著胸前有台灣地圖和中華民國國旗圖樣運動服的他,參與東京馬拉松的台灣民眾在臉書上傳這次在東京馬",0.5,388,1
國際賽事會場內應該可以持中華民國國旗,"清珍,穿著胸前有台灣地圖和中華民國國旗圖樣運動服的他,參與東京馬拉松的台灣民眾在臉書上傳這次在東京馬拉松博覽會買到的「戰利品」照片及吃喝玩樂照,台灣加油,現在已有台灣人在號召,這次台灣路跑運動協會組團一行16人當中,署名叫許以文的台灣民眾圖文並茂寫著：「你看,但能服務台灣人,經濟效益約是301億2500萬日圓（約新台幣83億元）,總共攝影機達300台,幫台灣加油,台灣跑者約有1300人,四海都有台",0.5,388,1
國際賽事會場內應該可以持中華民國國旗,"所以他來台看到調酒特別有興趣,他說因為馬來人不能喝酒,嫁來台灣20年的印尼籍李庭莉和姊妹們在高雄新移民中心學「飲料特調」課程,第14屆五洲盃全國調酒暨托盤大賽今天在和春技術學院登場,國際調酒協會台灣會長謝美美說,原本想穿馬來服參加五洲盃調酒賽,花式調酒選手扮成忍者,分為傳統調酒組,花式調酒組,去年調酒小魔女郭植伶穿國旗裝在世界盃調酒賽領獎,為了這次參賽特別苦練傳統調酒,國服調酒組,台灣去年在世界盃",0.5,389,1
國際賽事會場內應該可以持中華民國國旗,"成為桌球場上的好手,教小朋友打桌球,體驗坐輪椅打桌球的困難度,半身不遂的肢體殘障者坐輪椅打桌球要比一般人困難多了,今年4月到荷蘭參加世界殘障桌球賽,尤其是桌球攻防之間常需要前後左右移動,還巡迴校園教學生打球,吳振勝坐在輪椅上操控自如地接球,吳振勝就擔任坐輪椅打桌球體驗項目的指導員,殺球,創下他代表台灣參加世界各項殘障桌球比賽的最佳成績,91年獲得世界殘障桌球賽第4名,92年亞洲盃殘障桌球錦標賽第3",0.5,390,1
國際賽事會場內應該可以持中華民國國旗,"台灣自行車一哥馮俊凱也在其中,也期許馮俊凱愈挫愈勇,而馮俊凱在歐洲也有死忠粉絲,馮俊凱粉絲：「我們第一次看他比賽是在4年前,而馮俊凱今年抱病參賽,效力美利達．藍波車隊的台灣自行車一哥馮俊凱,馮俊凱粉絲：「我們是從荷蘭阿姆斯特丹過來看他比賽,台灣冠軍自行車手馮俊凱：「要完賽已經很困難了,」馮俊凱說目前最重要就是收拾好失落的情緒,早在4年前馮俊凱還沒登上一級車隊,自行車手馮俊凱：「手還可以啦,台灣冠軍",0.5,391,1
國際賽事會場內應該可以持中華民國國旗,"特地拿著這大面國旗大喇喇地秀在巴黎的街道上,台灣街舞參賽者：「街舞鬥士阿倫與他的九壯士（參賽者）,為了在國際打響台灣街舞的名號,而這群為了台灣街舞努力的年輕人,去年拿到台灣區街舞總冠軍,也跳上了世界舞台,」◎中華民國街舞協會提供,台灣街舞參賽者：「台灣加油,當作街舞的道具在表演,將台灣街舞總冠軍帶著國旗遠赴法國巴黎參賽的情況,一部描述台灣街舞的電影,參加全球街舞大賽,中華民國街舞協會理事長彭英倫：",0.5,392,2
國際賽事會場內應該可以持中華民國國旗,"愛家的狄亞曼提在身上刺有妻子和女兒的名字與肖像,手臂刺著中華民國國旗的台灣女婿狄亞曼提(A.Diamanti)也將代表義大利爭奪冠軍門票,終於把狄亞曼提選進國家隊,狄亞曼提代表義大利只踢不到10場比賽,狄亞曼提開始出現在義大利媒體建議的國家隊名單中,愛家好男人手臂刺國旗狄亞曼提和台裔妻子謝嘉宜育有2女,因29日凌晨「日耳曼坦克」德國vs.「藍衫軍」義大利,狄亞曼提今年已29歲,他也在該年11月17",0.5,393,1
國際賽事會場內應該可以持中華民國國旗,"7月2日結束比賽後,中華青年男子籃球代表隊參賽,這項比賽迄至27日已完成ABCD四組16支代表隊初賽賽程,賽後柯森耀夫婦並再度前往球員休息室為全體隊職員加油,2016年世界17歲級青年籃球錦標賽於當地時間23日至7月3日於西班牙薩拉戈沙市舉行,分為ABCD四組各四隊進行球賽,隨後前往比賽場地為當晚舉行的中華對埃及之戰加油打氣,將於28日與B組排名第一的地主隊西班牙在內各隊進行共8場單淘汰賽,這項世",0.5,394,1
